ORDER	LATENCY	ABS
854	4996	5129132
855	6052	5135184
856	5283	5140467
857	4632	5145099
858	5224	5150323
859	4700	5155023
860	5509	5160532
861	6248	5166780
862	4877	5171657
863	6014	5177671
864	5968	5183639
865	5903	5189542
866	8147	5197689
867	6833	5204522
868	6189	5210711
869	6136	5216847
870	6612	5223459
871	6179	5229638
872	5671	5235309
873	4974	5240283
874	6517	5246800
875	5868	5252668
876	7067	5259735
877	7172	5266907
878	7922	5274829
879	6837	5281666
880	6464	5288130
881	7663	5295793
882	6229	5302022
883	5826	5307848
884	5896	5313744
885	7047	5320791
886	5667	5326458
887	5501	5331959
888	4615	5336574
889	5475	5342049
890	5995	5348044
891	8668	5356712
892	5853	5362565
893	5591	5368156
894	5152	5373308
895	5479	5378787
896	5597	5384384
897	5345	5389729
898	4809	5394538
899	4991	5399529
900	4661	5404190
901	4833	5409023
902	4316	5413339
903	4515	5417854
904	4656	5422510
905	4624	5427134
906	6326	5433460
907	5585	5439045
908	5581	5444626
909	4912	5449538
910	4621	5454159
911	4909	5459068
912	4957	5464025
913	5171	5469196
914	5495	5474691
915	6006	5480697
916	5282	5485979
917	5509	5491488
918	4963	5496451
919	4662	5501113
920	5008	5506121
921	5086	5511207
922	5080	5516287
923	5723	5522010
924	4904	5526914
925	4860	5531774
926	4758	5536532
927	4446	5540978
928	4565	5545543
929	4757	5550300
930	4312	5554612
931	4363	5558975
932	3946	5562921
933	6002	5568923
934	4663	5573586
935	4514	5578100
936	4717	5582817
937	5017	5587834
938	4477	5592311
939	5041	5597352
940	4270	5601622
941	3925	5605547
942	3892	5609439
943	4254	5613693
944	4412	5618105
945	4033	5622138
946	4095	5626233
947	3748	5629981
948	4157	5634138
949	3721	5637859
950	3736	5641595
951	4051	5645646
952	3936	5649582
953	5239	5654821
954	4763	5659584
955	4410	5663994
956	4029	5668023
957	3791	5671814
958	3821	5675635
959	4011	5679646
960	4164	5683810
961	4002	5687812
962	3927	5691739
963	3937	5695676
964	4259	5699935
965	4524	5704459
966	4330	5708789
967	3985	5712774
968	3954	5716728
969	3911	5720639
970	3925	5724564
971	3807	5728371
972	3824	5732195
973	4025	5736220
974	4183	5740403
975	4487	5744890
976	4060	5748950
977	4053	5753003
978	4045	5757048
979	4002	5761050
980	4164	5765214
981	4044	5769258
982	4469	5773727
983	4027	5777754
984	3999	5781753
985	3829	5785582
986	4105	5789687
987	4033	5793720
988	3944	5797664
989	3938	5801602
990	4136	5805738
991	4030	5809768
992	3903	5813671
993	3986	5817657
994	4381	5822038
995	4020	5826058
996	4049	5830107
997	4328	5834435
998	4234	5838669
999	4412	5843081
1000	4128	5847209
1001	4936	5852145
1002	4363	5856508
1003	4301	5860809
1004	7689	5868498
1005	4268	5872766
1006	4256	5877022
1007	4036	5881058
1008	3751	5884809
1009	3801	5888610
1010	3786	5892396
1011	3863	5896259
1012	3909	5900168
1013	3749	5903917
1014	3779	5907696
1015	4011	5911707
1016	3897	5915604
1017	3619	5919223
1018	3461	5922684
1019	3679	5926363
1020	3897	5930260
1021	3883	5934143
1022	3839	5937982
1023	4011	5941993
1024	11140	5953133
1025	6181	5959314
1026	4804	5964118
1027	4810	5968928
1028	4983	5973911
1029	4322	5978233
1030	4528	5982761
1031	4047	5986808
1032	4137	5990945
1033	3914	5994859
1034	4042	5998901
1035	3805	6002706
1036	4218	6006924
1037	4005	6010929
1038	3954	6014883
1039	3757	6018640
1040	3835	6022475
1041	3881	6026356
1042	4023	6030379
1043	4255	6034634
1044	4660	6039294
1045	7866	6047160
1046	4057	6051217
1047	3718	6054935
1048	3724	6058659
1049	3977	6062636
1050	4385	6067021
1051	4160	6071181
1052	3801	6074982
1053	3669	6078651
1054	3766	6082417
1055	3643	6086060
1056	3772	6089832
1057	4273	6094105
1058	4736	6098841
1059	4203	6103044
1060	3794	6106838
1061	4150	6110988
1062	3896	6114884
1063	4146	6119030
1064	4135	6123165
1065	4370	6127535
1066	3850	6131385
1067	3978	6135363
1068	3755	6139118
1069	3956	6143074
1070	3739	6146813
1071	4257	6151070
1072	4736	6155806
1073	4277	6160083
1074	4113	6164196
1075	4210	6168406
1076	5452	6173858
1077	4185	6178043
1078	5417	6183460
1079	3776	6187236
1080	3832	6191068
1081	3756	6194824
1082	3785	6198609
1083	3797	6202406
1084	4045	6206451
1085	3774	6210225
1086	3871	6214096
1087	3916	6218012
1088	3966	6221978
1089	3817	6225795
1090	3942	6229737
1091	3855	6233592
1092	3691	6237283
1093	3986	6241269
1094	3679	6244948
1095	7567	6252515
1096	4335	6256850
1097	4084	6260934
1098	4865	6265799
1099	4396	6270195
1100	6532	6276727
1101	6517	6283244
1102	10649	6293893
1103	4741	6298634
1104	4083	6302717
1105	4433	6307150
1106	4130	6311280
1107	4207	6315487
1108	4363	6319850
1109	4477	6324327
1110	4314	6328641
1111	4920	6333561
1112	4695	6338256
1113	5089	6343345
1114	5925	6349270
1115	4861	6354131
1116	5128	6359259
1117	5975	6365234
1118	6198	6371432
1119	5266	6376698
1120	5785	6382483
1121	6343	6388826
1122	5864	6394690
1123	5108	6399798
1124	4923	6404721
1125	4972	6409693
1126	5546	6415239
1127	4735	6419974
1128	4626	6424600
1129	5248	6429848
1130	4653	6434501
1131	4433	6438934
1132	4106	6443040
1133	4189	6447229
1134	4054	6451283
1135	4024	6455307
1136	4470	6459777
1137	4123	6463900
1138	4184	6468084
1139	3770	6471854
1140	4118	6475972
1141	4208	6480180
1142	4006	6484186
1143	4111	6488297
1144	3803	6492100
1145	3973	6496073
1146	3892	6499965
1147	3715	6503680
1148	4050	6507730
1149	3941	6511671
1150	3846	6515517
1151	3902	6519419
1152	4377	6523796
1153	5237	6529033
1154	4739	6533772
1155	4429	6538201
1156	4565	6542766
1157	4193	6546959
1158	4155	6551114
1159	4063	6555177
1160	3914	6559091
1161	3806	6562897
1162	3850	6566747
1163	3915	6570662
1164	4040	6574702
1165	4064	6578766
1166	4357	6583123
1167	3746	6586869
1168	3942	6590811
1169	4144	6594955
1170	3948	6598903
1171	4162	6603065
1172	9721	6612786
1173	4083	6616869
1174	3806	6620675
1175	3936	6624611
1176	3664	6628275
1177	3866	6632141
1178	4025	6636166
1179	3867	6640033
1180	3893	6643926
1181	3819	6647745
1182	3719	6651464
1183	3749	6655213
1184	3805	6659018
1185	3902	6662920
1186	4021	6666941
1187	3650	6670591
1188	3880	6674471
1189	3580	6678051
1190	3587	6681638
1191	3608	6685246
1192	3666	6688912
1193	3968	6692880
1194	3601	6696481
1195	3582	6700063
1196	3495	6703558
1197	3964	6707522
1198	3719	6711241
1199	3545	6714786
1200	3620	6718406
1201	3594	6722000
1202	3554	6725554
1203	3601	6729155
1204	3698	6732853
1205	3644	6736497
1206	3678	6740175
1207	3512	6743687
1208	3535	6747222
1209	3625	6750847
1210	3997	6754844
1211	3715	6758559
1212	3530	6762089
1213	3558	6765647
1214	3449	6769096
1215	3752	6772848
1216	3504	6776352
1217	3845	6780197
1218	3706	6783903
1219	3547	6787450
1220	3461	6790911
1221	3622	6794533
1222	3476	6798009
1223	3353	6801362
1224	3656	6805018
1225	3689	6808707
1226	3621	6812328
1227	3800	6816128
1228	3817	6819945
1229	3691	6823636
1230	3720	6827356
1231	3641	6830997
1232	3770	6834767
1233	3772	6838539
1234	3633	6842172
1235	3473	6845645
1236	3479	6849124
1237	3681	6852805
1238	3632	6856437
1239	3823	6860260
1240	3997	6864257
1241	3982	6868239
1242	3753	6871992
1243	3803	6875795
1244	3637	6879432
1245	3671	6883103
1246	3543	6886646
1247	3447	6890093
1248	3636	6893729
1249	3910	6897639
1250	3793	6901432
1251	3673	6905105
1252	3569	6908674
1253	3672	6912346
1254	3818	6916164
1255	3826	6919990
1256	3656	6923646
1257	4103	6927749
1258	3627	6931376
1259	3674	6935050
1260	3848	6938898
1261	4017	6942915
1262	4096	6947011
1263	4648	6951659
1264	6286	6957945
1265	4488	6962433
1266	3890	6966323
1267	3777	6970100
1268	3795	6973895
1269	3986	6977881
1270	4021	6981902
1271	3718	6985620
1272	4036	6989656
1273	3731	6993387
1274	3607	6996994
1275	3941	7000935
1276	3851	7004786
1277	4502	7009288
1278	3832	7013120
1279	3962	7017082
1280	3968	7021050
1281	4266	7025316
1282	4252	7029568
1283	3840	7033408
1284	3812	7037220
1285	3682	7040902
1286	3727	7044629
1287	3689	7048318
1288	3820	7052138
1289	3851	7055989
1290	3869	7059858
1291	3690	7063548
1292	11655	7075203
1293	4406	7079609
1294	4012	7083621
1295	3750	7087371
1296	3601	7090972
1297	3628	7094600
1298	3571	7098171
1299	3627	7101798
1300	3659	7105457
1301	4025	7109482
1302	4009	7113491
1303	3938	7117429
1304	4133	7121562
1305	3977	7125539
1306	3780	7129319
1307	3548	7132867
1308	3868	7136735
1309	3909	7140644
1310	3734	7144378
1311	4022	7148400
1312	3838	7152238
1313	3924	7156162
1314	3934	7160096
1315	3875	7163971
1316	3756	7167727
1317	3695	7171422
1318	11063	7182485
1319	4550	7187035
1320	4145	7191180
1321	3964	7195144
1322	3703	7198847
1323	3831	7202678
1324	3759	7206437
1325	3759	7210196
1326	3705	7213901
1327	3803	7217704
1328	3926	7221630
1329	3992	7225622
1330	3983	7229605
1331	3734	7233339
1332	3537	7236876
1333	3820	7240696
1334	3969	7244665
1335	3632	7248297
1336	3808	7252105
1337	3915	7256020
1338	3881	7259901
1339	3586	7263487
1340	3656	7267143
1341	3878	7271021
1342	4055	7275076
1343	4956	7280032
1344	4451	7284483
1345	4339	7288822
1346	3761	7292583
1347	3674	7296257
1348	3792	7300049
1349	3866	7303915
1350	3850	7307765
1351	4254	7312019
1352	3645	7315664
1353	3564	7319228
1354	3682	7322910
1355	3717	7326627
1356	3512	7330139
1357	3492	7333631
1358	3622	7337253
1359	3768	7341021
1360	3483	7344504
1361	3815	7348319
1362	3993	7352312
1363	3716	7356028
1364	3453	7359481
1365	3531	7363012
1366	3587	7366599
1367	3512	7370111
1368	3608	7373719
1369	3626	7377345
1370	8959	7386304
1371	4681	7390985
1372	4023	7395008
1373	3771	7398779
1374	3963	7402742
1375	4052	7406794
1376	4128	7410922
1377	3858	7414780
1378	3606	7418386
1379	3536	7421922
1380	3609	7425531
1381	3885	7429416
1382	17087	7446503
1383	5123	7451626
1384	3640	7455266
1385	3683	7458949
1386	3717	7462666
1387	3773	7466439
1388	3692	7470131
1389	3639	7473770
1390	3548	7477318
1391	3744	7481062
1392	3555	7484617
1393	3658	7488275
1394	3821	7492096
1395	3813	7495909
1396	4577	7500486
1397	3932	7504418
1398	4114	7508532
1399	3986	7512518
1400	3713	7516231
1401	3843	7520074
1402	3709	7523783
1403	3772	7527555
1404	3639	7531194
1405	3925	7535119
1406	3579	7538698
1407	3598	7542296
1408	3598	7545894
