ORDER	LATENCY	ABS
1078	18846	31770633
1079	16964	31787597
1080	15230	31802827
1081	13384	31816211
1082	11721	31827932
1083	9908	31837840
1084	8079	31845919
1085	8130	31854049
1086	9138	31863187
1087	7353	31870540
1088	7056	31877596
1089	6708	31884304
1090	4889	31889193
1091	6683	31895876
1092	5066	31900942
1093	6000	31906942
1094	9368	31916310
1095	8990	31925300
1096	7146	31932446
1097	6277	31938723
1098	4483	31943206
1099	4956	31948162
1100	8151	31956313
1101	7414	31963727
1102	4785	31968512
1103	4207	31972719
1104	4188	31976907
1105	4579	31981486
1106	8140	31989626
1107	8179	31997805
1108	6371	32004176
1109	7050	32011226
1110	5272	32016498
1111	5783	32022281
1112	5125	32027406
1113	5030	32032436
1114	3194	32035630
1115	3223	32038853
1116	3107	32041960
1117	3332	32045292
1118	3173	32048465
1119	3939	32052404
1120	5272	32057676
1121	6217	32063893
1122	4949	32068842
1123	4872	32073714
1124	14151	32087865
1125	12856	32100721
1126	14423	32115144
1127	17824	32132968
1128	15968	32148936
1129	14108	32163044
1130	16045	32179089
1131	14238	32193327
1132	12485	32205812
1133	10603	32216415
1134	8683	32225098
1135	6794	32231892
1136	8022	32239914
1137	9777	32249691
1138	15770	32265461
1139	13960	32279421
1140	12141	32291562
1141	9814	32301376
1142	11195	32312571
1143	9335	32321906
1144	7457	32329363
1145	5616	32334979
1146	9943	32344922
1147	13228	32358150
1148	10721	32368871
1149	9666	32378537
1150	7737	32386274
1151	9597	32395871
1152	16119	32411990
1153	15777	32427767
1154	17228	32444995
1155	15402	32460397
1156	14595	32474992
1157	12773	32487765
1158	17745	32505510
1159	15922	32521432
1160	14376	32535808
1161	12560	32548368
1162	10737	32559105
1163	8734	32567839
1164	11307	32579146
1165	9545	32588691
1166	7771	32596462
1167	6011	32602473
1168	35939	32638412
1169	34335	32672747
1170	32656	32705403
1171	30831	32736234
1172	29054	32765288
1173	27252	32792540
1174	25463	32818003
1175	23702	32841705
1176	21915	32863620
1177	20117	32883737
1178	18331	32902068
1179	5006	32907074
1180	5455	32912529
1181	6562	32919091
1182	7458	32926549
1183	5656	32932205
1184	7227	32939432
1185	5403	32944835
1186	4672	32949507
1187	4823	32954330
1188	4146	32958476
1189	4641	32963117
1190	5157	32968274
1191	4522	32972796
1192	3971	32976767
1193	3677	32980444
1194	3227	32983671
1195	2531	32986202
1196	2241	32988443
1197	3185	32991628
1198	3655	32995283
1199	3405	32998688
1200	2993	33001681
1201	2597	33004278
1202	23984	33028262
1203	23127	33051389
1204	21300	33072689
1205	19589	33092278
1206	17784	33110062
1207	15745	33125807
1208	13901	33139708
1209	12055	33151763
1210	10189	33161952
1211	8342	33170294
1212	6574	33176868
1213	4699	33181567
1214	5551	33187118
1215	4621	33191739
1216	4587	33196326
1217	3711	33200037
1218	2641	33202678
1219	2350	33205028
1220	4967	33209995
1221	6181	33216176
1222	3961	33220137
1223	3824	33223961
1224	6739	33230700
1225	4858	33235558
1226	10302	33245860
1227	9755	33255615
1228	7991	33263606
1229	6541	33270147
1230	6547	33276694
1231	5594	33282288
1232	5502	33287790
1233	5856	33293646
1234	8789	33302435
1235	6988	33309423
1236	5163	33314586
1237	5535	33320121
1238	8810	33328931
1239	6985	33335916
1240	5153	33341069
1241	5778	33346847
1242	5241	33352088
1243	3672	33355760
1244	3805	33359565
1245	10090	33369655
1246	8369	33378024
1247	6584	33384608
1248	4751	33389359
1249	6326	33395685
1250	4519	33400204
1251	8176	33408380
1252	6353	33414733
1253	4457	33419190
1254	6831	33426021
1255	5022	33431043
1256	8665	33439708
1257	6841	33446549
1258	4996	33451545
1259	7793	33459338
1260	6156	33465494
1261	7178	33472672
1262	5378	33478050
1263	5886	33483936
1264	8371	33492307
1265	6573	33498880
1266	4745	33503625
1267	7999	33511624
1268	6197	33517821
1269	4361	33522182
1270	5952	33528134
1271	4120	33532254
1272	4647	33536901
1273	6443	33543344
1274	9319	33552663
1275	8213	33560876
1276	8335	33569211
1277	24673	33593884
1278	22966	33616850
1279	21212	33638062
1280	25413	33663475
1281	23641	33687116
1282	21753	33708869
1283	19923	33728792
1284	18088	33746880
1285	16246	33763126
1286	14393	33777519
1287	12528	33790047
1288	10690	33800737
1289	13442	33814179
1290	17034	33831213
1291	15166	33846379
1292	13281	33859660
1293	11480	33871140
1294	33094	33904234
1295	31311	33935545
1296	29573	33965118
1297	27820	33992938
1298	26023	34018961
1299	24042	34043003
1300	22184	34065187
1301	20339	34085526
1302	18515	34104041
1303	16664	34120705
1304	14713	34135418
1305	12864	34148282
1306	11023	34159305
1307	8959	34168264
1308	7131	34175395
1309	5813	34181208
1310	16290	34197498
1311	14444	34211942
1312	18233	34230175
1313	16322	34246497
1314	14503	34261000
1315	12642	34273642
1316	10819	34284461
1317	8959	34293420
1318	8110	34301530
1319	6299	34307829
